frequency_ghz,propagating,beta_rad_per_m,alpha_ev_np_per_m,lambda_g_mm,v_phase_over_c,v_group_over_c,z_te_ohm
8.262548262548263,True,105.36414286404883,,59.63305102084652,1.6435402190896589,0.6084426705139533,619.1714218425541
8.312741312741313,True,107.08430538186619,,58.67512783291201,1.6269627408939864,0.6146422255807273,612.926183286321
8.362934362934363,True,108.78744225503375,,57.75653124052426,1.6111615449487804,0.62067022585981,606.9733937856022
8.413127413127413,True,110.47434091816196,,56.87461228516487,1.5960820459576528,0.626534207644694,601.2924894045816
8.463320463320464,True,112.14573414021018,,56.02696665504936,1.581674791129844,0.6322412202610032,595.8648397778976
8.513513513513512,True,113.80230509978941,,55.21140632142796,1.5678948595083144,0.6377978688657707,590.6735218193255
8.563706563706564,True,115.44469187380973,,54.42593509667478,1.5547013448325682,0.6432103524729978,585.7031249005283
8.613899613899614,True,117.07349142007601,,53.66872748874159,1.5420569085622389,0.6484844978466884,580.9395824614915
8.664092664092664,True,118.68926312168594,,52.93811033890877,1.5299273920969267,0.6536257898026092,576.3700259219809
8.714285714285714,True,120.29253195059715,,52.232546819781156,1.518281479157086,0.6586393983776818,571.9826574901881
8.764478764478763,True,121.88379129907521,,51.550622442996314,1.5070904008442523,0.6635302032577562,567.7666390499782
8.814671814671815,True,123.46350552054669,,50.89103278485758,1.496327677156653,0.6683028157978184,563.7119947819842
8.864864864864865,True,125.03211221539055,,50.25257268593253,1.4859688897596983,0.672961598921303,559.8095255593632
8.915057915057915,True,126.59002429218677,,49.63412671978916,1.4759914816477602,0.6775106851454352,556.0507334743153
8.965250965250965,True,128.13763183072058,,49.034660758208375,1.4663745800212264,0.6819539929460073,552.4277551105008
9.015444015444015,True,129.67530376948645,,48.45321448676695,1.4570988392701603,0.6862952416466719,548.9333023902251
9.065637065637066,True,131.20338943741638,,47.88889474670658,1.4481463014260862,0.6905379649937533,545.5606100023958
9.115830115830114,True,132.72221994699498,,47.34086959733562,1.4395002718346515,0.6946855235570705,542.3033885646469
9.166023166023166,True,134.23210946373885,,46.80836300853122,1.4311452081286813,0.6987411160797354,539.1557827961211
9.216216216216216,True,135.7333563651405,,46.290650105763206,1.4230666208551708,0.7027077898848227,536.1123340806469
9.266409266409266,True,137.22624430057743,,45.78705290087974,1.4152509843402508,0.7065884504338792,533.1679468868683
9.316602316602317,True,138.71104316229383,,45.29693645103781,1.4076856565708762,0.7103858701210334,530.3178585852488
9.366795366795365,True,140.18800997637473,,44.81970539590699,1.4003588070368165,0.7141026963768073,527.5576122639615
9.416988416988417,True,141.65738972159195,,44.354800829863656,1.3932593516166916,0.7177414591473106,524.8830321984846
9.467181467181467,True,143.11941608310278,,43.90169747151032,1.3863768937112153,0.7213045778071816,522.2902016747109
9.517374517374517,True,144.57431214720006,,43.45990109766033,1.3797016709289238,0.7247943675582572,519.7754429038447
9.567567567567568,True,146.02229104262892,,43.02894621304982,1.3732245067171929,0.7282130453603564,517.3352988003395
9.617760617760617,True,147.46355653338503,,42.60839393058517,1.3669367664066203,0.7315627354356579,514.9665164224855
9.667953667953668,True,148.89830356738764,,42.19783003999084,1.360830317201692,0.7348454743838482,512.6660318996796
9.718146718146718,True,150.3267187849567,,41.79686324536706,1.3548974917067163,0.7380632159414034,510.43095669153985
9.768339768339768,True,151.74898099061951,,41.405123554457255,1.349131054624551,0.7412178354150253,508.2585650423063
9.818532818532818,True,153.16526159141247,,41.02226080441641,1.3435241723078137,0.744311133816274,506.1462825098588
9.868725868725868,True,154.5757250045254,,40.6479433106048,1.338070384878956,0.7473448417218065,504.09167546250376
9.91891891891892,True,155.98052903685758,,40.281856626444025,1.33276358066758,0.7503206228812922,502.0924414487371
9.96911196911197,True,157.37982523880152,,39.923702403695934,1.3275979727413603,0.753240077592991,500.14640035572984
10.019305019305019,True,158.7737592343517,,39.57319734368411,1.3225680773314257,0.7561047458651216,498.2514862815165
10.069498069498069,True,160.1624710294347,,39.23007223099636,1.3176686939745754,0.7589161103794845,496.4057400539657
10.119691119691119,True,161.54609530018226,,38.89407104210272,1.3128948872136152,0.7616755992723236,494.6073023367417
10.16988416988417,True,162.92476166271075,,38.56495012211299,1.3082419697137595,0.7643845887460695,492.8544072687419
10.220077220077219,True,164.29859492582716,,38.24247742359658,1.3037054866677693,0.7670444055244171,491.1453765890387
10.27027027027027,True,165.66771532795835,,37.92643180200376,1.2992812013754933,0.7696563291621111,489.47861420425636
10.32046332046332,True,167.03223875948106,,37.61660236277556,1.294965081895019,0.7722215942198423,487.85260115965434
10.37065637065637,True,168.3922769715333,,37.31278785571477,1.2907532886728526,0.7747413923137829,486.26589097904196
10.420849420849422,True,169.7479377722903,,37.01479611262326,1.286642163069658,0.7772168740485,484.7171053420751
10.47104247104247,True,171.0993252116077,,36.72244352459506,1.2826282167061498,0.7796491508412683,483.20493007053255
10.521235521235521,True,172.44653975485892,,36.43555455569846,1.2787081215609815,0.7820392966451571,481.7281113978891
10.571428571428571,True,173.7896784467225,,36.15396129008766,1.2748787007588938,0.7843883495776754,480.28545249893307
10.621621621621621,True,175.12883506561872,,35.87750300985757,1.2711369199931573,0.7866973134612306,478.8758102583388
10.671814671814673,True,176.46410026943346,,35.606025801203366,1.2674798795315054,0.788967159281161,477.498092259061
10.72200772200772,True,177.79556173311823,,35.33938218666573,1.2639048067593885,0.7911988265666684,476.1512539731514
10.772200772200772,True,179.12330427871166,,35.077430781441464,1.2604090492185196,0.7933932246995697,474.8342961391682
10.822393822393822,True,180.44740999827954,,34.820035971918315,1.2569900681024453,0.7955512341554154,473.5462623117605
10.872586872586872,True,181.76795837023892,,34.56706761475261,1.2536454321742212,0.7976737076811911,472.2862365702722
10.922779922779922,True,183.08502636949063,,34.31840075495447,1.2503728120743185,0.799761471413506,471.05334137435807
10.972972972972972,True,184.3986885717567,,34.07391536157566,1.2471699749896252,0.8018153259408916,469.8467355556347
11.023166023166024,True,185.7090172524877,,33.83349607971402,1.2440347796568798,0.8038360473135745,468.6656124353223
11.073359073359072,True,187.01608248067936,,33.59703199765562,1.240965171676116,0.8058243880038508,467.50919805867784
11.123552123552123,True,188.31995220791194,,33.364416428073035,1.2379591791117346,0.8077810778199682,466.37674953778475
11.173745173745173,True,189.62069235290386,,33.13554670228671,1.2350149083606496,0.8097068247762234,465.2675534949593
11.223938223938223,True,190.91836688185205,,32.91032397667572,1.232130540268632,0.8116023159217998,464.18092459965845
11.274131274131275,True,192.21303788480836,,32.688653050398415,1.2293043264774974,0.8134682181306917,463.11620419235567
11.324324324324323,True,193.50476564832832,,32.470442193648715,1.2265345859871597,0.8153051788549147,462.0727589893613
